astrology_scored,axis,birth_date,birth_ok,birth_place,birth_time,birth_year,candidate_source,eligible,event_collection_started,gender,latitude,longitude,name,norm_name,prior_used,role_family,role_qid,seed_origin,selection_information_used,source_name,source_row_key,utc_offset,wave,wikidata_id,wikidata_sitelinks
False,PROJECT,1924-03-27,True,"Newark, DE, United States",21:45,1924.0,V5_WIKIDATA_EXPANSION,True,False,female,39.682,-75.754,Sarah Vaughan,sarahvaughan,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sarah Vaughan,SarahVaughan1924,-05:00,V5_ROLE_ONLY_EXPANSION,Q229513,
False,PROJECT,1971-07-09,True,"Lowell, MA, United States",13:20,1971.0,V5_WIKIDATA_EXPANSION,True,False,male,42.645,-71.307,Scott Grimes,scottgrimes,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Scott Grimes,ScottGrimes1971,-04:00,V5_ROLE_ONLY_EXPANSION,Q316231,
False,PROJECT,1993-10-09,True,"Raleigh, NC, United States",04:14,1993.0,V5_WIKIDATA_EXPANSION,True,False,male,35.781,-78.642,Scotty McCreery,scottymccreery,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Scotty McCreery,ScottyMcCreery1993,-04:00,V5_ROLE_ONLY_EXPANSION,Q255969,
False,PROJECT,1971-02-25,True,"Santa Monica, CA, United States",18:32,1971.0,V5_WIKIDATA_EXPANSION,True,False,male,34.011,-118.492,Sean Astin,seanastin,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sean Astin,SeanAstin1971,-08:00,V5_ROLE_ONLY_EXPANSION,Q189351,
False,PROJECT,1975-10-09,True,"New York, NY, United States",02:00,1975.0,V5_WIKIDATA_EXPANSION,True,False,male,40.713,-74.007,Sean Lennon,seanlennon,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sean Lennon,SeanLennon1975,-04:00,V5_ROLE_ONLY_EXPANSION,Q311238,
False,PROJECT,1965-10-11,True,"Lake Charles, LA, United States",14:43,1965.0,V5_WIKIDATA_EXPANSION,True,False,male,30.229,-93.217,Sean Patrick Flanery,seanpatrickflanery,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sean Patrick Flanery,SeanPatrickFlanery1965,-05:00,V5_ROLE_ONLY_EXPANSION,Q447967,
False,PROJECT,1981-04-23,True,"Zvornik, Bosnia-Herzegovina",00:40,1981.0,V5_WIKIDATA_EXPANSION,True,False,female,44.387,19.103,Seka Aleksić,sekaaleksic,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Seka Aleksić,SekaAleksić1981,+01:00,V5_ROLE_ONLY_EXPANSION,Q284488,
False,PROJECT,1929-01-03,True,"Rome, Italy",00:30,1929.0,V5_WIKIDATA_EXPANSION,True,False,male,41.891,12.494,Sergio Leone,sergioleone,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sergio Leone,SergioLeone1929,+01:00,V5_ROLE_ONLY_EXPANSION,Q164562,
False,PROJECT,1971-04-12,True,"Memphis, TN, United States",16:16,1971.0,V5_WIKIDATA_EXPANSION,True,False,female,35.143,-90.052,Shannen Doherty,shannendoherty,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Shannen Doherty,ShannenDoherty1971,-06:00,V5_ROLE_ONLY_EXPANSION,Q207598,
False,PROJECT,1967-11-07,True,"Glasgow, United Kingdom",07:35,1967.0,V5_WIKIDATA_EXPANSION,True,False,female,55.866,-4.257,Sharleen Spiteri,sharleenspiteri,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sharleen Spiteri,SharleenSpiteri1967,+00:00,V5_ROLE_ONLY_EXPANSION,Q283385,
False,PROJECT,1958-09-27,True,"Santa Monica, CA, United States",16:34,1958.0,V5_WIKIDATA_EXPANSION,True,False,male,34.011,-118.492,Shaun Cassidy,shauncassidy,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Shaun Cassidy,ShaunCassidy1958,-07:00,V5_ROLE_ONLY_EXPANSION,Q324366,
False,PROJECT,1984-10-16,True,"Manchester, United Kingdom",21:34,1984.0,V5_WIKIDATA_EXPANSION,True,False,male,53.481,-2.234,Shayne Ward,shayneward,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Shayne Ward,ShayneWard1984,+01:00,V5_ROLE_ONLY_EXPANSION,Q266091,
False,PROJECT,1945-08-16,True,"Créteil, France",03:30,1945.0,V5_WIKIDATA_EXPANSION,True,False,female,48.79,2.453,Sheila,sheila,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sheila,Sheila1945,+02:00,V5_ROLE_ONLY_EXPANSION,Q261489,
False,PROJECT,1957-12-12,True,"Oakland, CA, United States",10:40,1957.0,V5_WIKIDATA_EXPANSION,True,False,female,37.805,-122.272,Sheila E.,sheilae,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sheila E.,SheilaE.1957,-08:00,V5_ROLE_ONLY_EXPANSION,Q250905,
False,PROJECT,1986-06-11,True,"Los Angeles, CA, United States",00:14,1986.0,V5_WIKIDATA_EXPANSION,True,False,male,34.052,-118.243,Shia LaBeouf,shialabeouf,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Shia LaBeouf,ShiaLaBeouf1986,-07:00,V5_ROLE_ONLY_EXPANSION,Q180942,
False,PROJECT,1934-03-31,True,"Charleroi, PA, United States",05:30,1934.0,V5_WIKIDATA_EXPANSION,True,False,female,40.138,-79.898,Shirley Jones,shirleyjones,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Shirley Jones,ShirleyJones1934,-05:00,V5_ROLE_ONLY_EXPANSION,Q230218,
False,PROJECT,1966-08-26,True,"Edinburgh, United Kingdom",17:35,1966.0,V5_WIKIDATA_EXPANSION,True,False,female,55.95,-3.188,Shirley Manson,shirleymanson,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Shirley Manson,ShirleyManson1966,+01:00,V5_ROLE_ONLY_EXPANSION,Q234104,
False,PROJECT,1928-04-23,True,"Santa Monica, CA, United States",21:00,1928.0,V5_WIKIDATA_EXPANSION,True,False,female,34.011,-118.492,Shirley Temple,shirleytemple,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Shirley Temple,ShirleyTemple1928,-08:00,V5_ROLE_ONLY_EXPANSION,Q182580,
False,PROJECT,1930-04-23,True,"Rome, Italy",20:10,1930.0,V5_WIKIDATA_EXPANSION,True,False,female,41.891,12.494,Silvana Mangano,silvanamangano,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Silvana Mangano,SilvanaMangano1930,+01:00,V5_ROLE_ONLY_EXPANSION,Q106919,
False,PROJECT,1965-04-01,True,"Bentivoglio, Italy",22:25,1965.0,V5_WIKIDATA_EXPANSION,True,False,female,44.636,11.419,Simona Ventura,simonaventura,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Simona Ventura,SimonaVentura1965,+01:00,V5_ROLE_ONLY_EXPANSION,Q459977,
False,PROJECT,1977-02-05,True,"Rome, Italy",01:30,1977.0,V5_WIKIDATA_EXPANSION,True,False,male,41.891,12.494,Simone Cristicchi,simonecristicchi,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Simone Cristicchi,SimoneCristicchi1977,+01:00,V5_ROLE_ONLY_EXPANSION,Q257339,
False,PROJECT,1965-02-06,True,"Stirling, United Kingdom",17:00,1965.0,V5_WIKIDATA_EXPANSION,True,False,female,56.119,-3.936,Simone Lahbib,simonelahbib,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Simone Lahbib,SimoneLahbib1965,+00:00,V5_ROLE_ONLY_EXPANSION,Q457441,
False,PROJECT,1911-03-19,True,"Amiens, France",19:00,1911.0,V5_WIKIDATA_EXPANSION,True,False,female,49.894,2.294,Simone Renant,simonerenant,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Simone Renant,SimoneRenant1911,+00:00,V5_ROLE_ONLY_EXPANSION,Q153153,
False,PROJECT,1921-03-25,True,"Wiesbaden, Germany",02:30,1921.0,V5_WIKIDATA_EXPANSION,True,False,female,50.084,8.24,Simone Signoret,simonesignoret,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Simone Signoret,SimoneSignoret1921,+01:00,V5_ROLE_ONLY_EXPANSION,Q106126,
False,PROJECT,1949-12-25,True,"Quitman, TX, United States",00:03,1949.0,V5_WAVE_A,True,False,female,32.796,-95.452,Sissy Spacek,sissyspacek,False,,,WAVE2_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_CHECK_ALLOWED;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_ASTROLOGY,Sissy Spacek,SissySpacek1949,-06:00,V5_ROSTER_WAVE_A_AVAILABLE_POOL,,
False,PROJECT,1935-02-16,True,"Detroit, MI, United States",21:21,1935.0,V5_WIKIDATA_EXPANSION,True,False,male,42.333,-83.048,Sonny Bono,sonnybono,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sonny Bono,SonnyBono1935,-05:00,V5_ROLE_ONLY_EXPANSION,Q179150,
False,PROJECT,1934-09-20,True,"Rome, Italy",14:10,1934.0,V5_WAVE_A,True,False,female,41.891,12.494,Sophia Loren,sophialoren,False,,,WAVE2_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_CHECK_ALLOWED;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_ASTROLOGY,Sophia Loren,SophiaLoren1934,+01:00,V5_ROSTER_WAVE_A_AVAILABLE_POOL,,
False,PROJECT,1966-11-17,True,"Paris, France",02:30,1966.0,V5_WIKIDATA_EXPANSION,True,False,female,48.857,2.351,Sophie Marceau,sophiemarceau,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sophie Marceau,SophieMarceau1966,+01:00,V5_ROLE_ONLY_EXPANSION,Q162753,
False,PROJECT,1911-12-15,True,"Wichita, KS, United States",22:00,1911.0,V5_WIKIDATA_EXPANSION,True,False,male,37.686,-97.336,Stan Kenton,stankenton,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Stan Kenton,StanKenton1911,-06:00,V5_ROLE_ONLY_EXPANSION,Q315780,
False,PROJECT,1971-03-02,True,"Bologna, Italy",14:30,1971.0,V5_WIKIDATA_EXPANSION,True,False,male,44.494,11.347,Stefano Accorsi,stefanoaccorsi,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Stefano Accorsi,StefanoAccorsi1971,+01:00,V5_ROLE_ONLY_EXPANSION,Q433565,
False,PROJECT,1917-01-19,True,"Rome, Italy",12:10,1917.0,V5_WIKIDATA_EXPANSION,True,False,male,41.891,12.494,Steno,steno,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Steno,Steno1917,+01:00,V5_ROLE_ONLY_EXPANSION,Q53052,
False,PROJECT,1932-11-08,True,"Versailles, France",02:15,1932.0,V5_WIKIDATA_EXPANSION,True,False,female,48.802,2.13,Stéphane Audran,stephaneaudran,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Stéphane Audran,StéphaneAudran1932,+00:00,V5_ROLE_ONLY_EXPANSION,Q32439,
False,PROJECT,1908-01-26,True,"Paris, France",07:00,1908.0,V5_WIKIDATA_EXPANSION,True,False,male,48.857,2.351,Stéphane Grappelli,stephanegrappelli,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Stéphane Grappelli,StéphaneGrappelli1908,+00:09,V5_ROLE_ONLY_EXPANSION,Q206244,
False,PROJECT,1941-02-05,True,"Los Angeles, CA, United States",14:39,1941.0,V5_WIKIDATA_EXPANSION,True,False,male,34.052,-118.243,Stephen J. Cannell,stephenjcannell,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Stephen J. Cannell,StephenJ.Cannell1941,-08:00,V5_ROLE_ONLY_EXPANSION,Q470282,
False,PROJECT,1962-08-16,True,"Concord, MA, United States",08:59,1962.0,V5_WIKIDATA_EXPANSION,True,False,male,42.459,-71.355,Steve Carell,stevecarell,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Steve Carell,SteveCarell1962,-04:00,V5_ROLE_ONLY_EXPANSION,Q216221,
False,PROJECT,1936-10-03,True,"Manhattan, KS, United States",18:21,1936.0,V5_WIKIDATA_EXPANSION,True,False,male,39.187,-96.567,Steve Reich,stevereich,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Steve Reich,SteveReich1936,-05:00,V5_ROLE_ONLY_EXPANSION,Q262791,
False,PROJECT,1985-03-12,True,"Etterbeek, Brussels, Belgium",09:31,1985.0,V5_WIKIDATA_EXPANSION,True,False,male,50.837,4.387,Stromae,stromae,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Stromae,Stromae1985,+01:00,V5_ROLE_ONLY_EXPANSION,Q313453,
False,PROJECT,1950-10-12,True,"Oak Glen, CA, United States",15:30,1950.0,V5_WIKIDATA_EXPANSION,True,False,female,34.049,-116.947,Susan Anton,susananton,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Susan Anton,SusanAnton1950,-08:00,V5_ROLE_ONLY_EXPANSION,Q274204,
False,PROJECT,1961-04-01,True,"Blackburn, Aberdeen, United Kingdom",09:50,1961.0,V5_WIKIDATA_EXPANSION,True,False,female,57.205,-2.288,Susan Boyle,susanboyle,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Susan Boyle,SusanBoyle1961,+01:00,V5_ROLE_ONLY_EXPANSION,Q83493,
False,PROJECT,1932-02-13,True,"New York, NY, United States",16:20,1932.0,V5_WIKIDATA_EXPANSION,True,False,female,40.713,-74.007,Susan Oliver,susanoliver,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Susan Oliver,SusanOliver1932,-05:00,V5_ROLE_ONLY_EXPANSION,Q273180,
False,PROJECT,1970-11-09,True,"Boston, MA, United States",13:58,1970.0,V5_WIKIDATA_EXPANSION,True,False,female,42.359,-71.059,Susan Tedeschi,susantedeschi,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Susan Tedeschi,SusanTedeschi1970,-05:00,V5_ROLE_ONLY_EXPANSION,Q275625,
False,PROJECT,1911-01-22,True,"Ixelles, Brussels, Belgium",03:45,1911.0,V5_WIKIDATA_EXPANSION,True,False,female,50.828,4.372,Suzanne Danco,suzannedanco,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Suzanne Danco,SuzanneDanco1911,+00:00,V5_ROLE_ONLY_EXPANSION,Q299859,
False,PROJECT,1917-12-31,True,"Paris, France",14:00,1917.0,V5_WIKIDATA_EXPANSION,True,False,female,48.857,2.351,Suzy Delair,suzydelair,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Suzy Delair,SuzyDelair1917,+00:00,V5_ROLE_ONLY_EXPANSION,Q269881,
False,PROJECT,1934-07-01,True,"Lafayette, IN, United States",16:30,1934.0,V5_WIKIDATA_EXPANSION,True,False,male,40.417,-86.891,Sydney Pollack,sydneypollack,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sydney Pollack,SydneyPollack1934,-06:00,V5_ROLE_ONLY_EXPANSION,Q51522,
False,PROJECT,1971-01-17,True,"Lyon, France",19:50,1971.0,V5_WIKIDATA_EXPANSION,True,False,female,45.767,4.834,Sylvie Testud,sylvietestud,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sylvie Testud,SylvieTestud1971,+01:00,V5_ROLE_ONLY_EXPANSION,Q242526,
False,PROJECT,1944-08-15,True,"Svoge, Bulgaria",18:00,1944.0,V5_WIKIDATA_EXPANSION,True,False,female,42.963,23.343,Sylvie Vartan,sylvievartan,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Sylvie Vartan,SylvieVartan1944,+02:00,V5_ROLE_ONLY_EXPANSION,Q240885,
False,PROJECT,1942-05-05,True,"Red Bay, AL, United States",01:20,1942.0,V5_WIKIDATA_EXPANSION,True,False,female,34.44,-88.141,Tammy Wynette,tammywynette,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Tammy Wynette,TammyWynette1942,-05:00,V5_ROLE_ONLY_EXPANSION,Q234017,
False,PROJECT,1953-10-04,True,"Istanbul, Türkiye",20:45,1953.0,V5_WIKIDATA_EXPANSION,True,False,male,41.013,28.975,Tchéky Karyo,tchekykaryo,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Tchéky Karyo,TchékyKaryo1953,+02:00,V5_ROLE_ONLY_EXPANSION,Q317704,
False,PROJECT,1939-03-29,True,"Venice, Italy",15:05,1939.0,V5_WIKIDATA_EXPANSION,True,False,male,45.435,12.339,Terence Hill,terencehill,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Terence Hill,TerenceHill1939,+01:00,V5_ROLE_ONLY_EXPANSION,Q243430,
False,PROJECT,1950-12-27,True,"San Francisco, CA, United States",16:11,1950.0,V5_WIKIDATA_EXPANSION,True,False,male,37.78,-122.42,Terry Bozzio,terrybozzio,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Terry Bozzio,TerryBozzio1950,-08:00,V5_ROLE_ONLY_EXPANSION,Q218031,
False,PROJECT,1917-10-10,True,"Rocky Mount, NC, United States",21:15,1917.0,V5_WIKIDATA_EXPANSION,True,False,male,35.939,-77.8,Thelonious Monk,theloniousmonk,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Thelonious Monk,TheloniousMonk1917,-05:00,V5_ROLE_ONLY_EXPANSION,Q109612,
False,PROJECT,1903-06-10,True,"Hanover, Germany",05:00,1903.0,V5_WIKIDATA_EXPANSION,True,False,male,52.372,9.736,Theo Lingen,theolingen,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Theo Lingen,TheoLingen1903,+01:00,V5_ROLE_ONLY_EXPANSION,Q69236,
